signal,label
-197.14982930428778,0
-73.64957070115324,0
52.60212445436764,0
134.60502357075956,0
261.35892729724367,0
312.86366966180344,0
401.11911820467435,0
134.12517410787763,0
-110.11822767957295,0
-491.61111832090097,0
-823.3534949752404,0
-1111.3453206853073,0
-1349.5865242697919,0
-1496.077000219998,0
-1539.816608601218,0
-1510.8051749583824,0
-1493.0424902263817,0
-1321.5283106450509,0
-1187.262357678767,0
-1029.24431794074,0
-926.4738431220603,0
-826.9505499252446,0
-722.6740200027168,0
-537.6437999001529,0
-499.85940100467417,0
-415.3202994978552,0
-338.0259363136711,0
-235.97571710118703,0
-90.16901219231733,0
75.3948434252998,0
146.71655013060294,0
122.79684368641766,0
-28.363504748522683,0
-349.7636886123552,0
-785.4028659381722,0
-1115.280159357327,0
-1421.3946561078255,0
-1675.7454080477282,0
-1712.3314316740637,0
-1803.1517081468608,0
-1764.205183318442,0
-1648.4907677681763,0
-1653.007336842351,0
-1595.7537306996257,0
-1478.728754361629,0
-1413.9311777690632,0
-1337.3597358433174,0
-1245.0131285534715,0
-1144.8900209887329,0
-1137.9890434363454,0
-1006.308791464904,0
-985.8478260130863,0
-800.6046734840224,0
-734.5778258452108,0
-657.7657407340971,0
-594.1668415691291,0
-659.7795176661544,0
-849.6021243605547,0
-1158.6329831349076,0
-1540.8703817524922,0
-1869.3125743961434,0
-2209.957781812638,0
-2456.804191463038,0
-2554.8499576783884,0
-2613.0932018211774,0
-2615.532012452622,0
-2568.164445505112,0
-2518.9885244607713,0
-2348.0022405354753,0
-2306.2035528686342,0
-2206.5903887187487,0
-1982.1606436640755,0
-1918.9121818094015,0
-1855.8428359982388,0
-1733.9504080307208,0
-1642.232668887182,0
-1535.6873589572708,0
-1504.3121882747917,0
-1393.1048367579347,0
-1241.0629544551061,0
-1090.184161796472,0
-1143.466049850833,0
-1316.9061805881033,0
-1607.5020871472932,0
-1942.2512741100838,0
-2300.151217779759,0
-2562.1993664655292,0
-2708.3931407722375,0
-2874.729933895549,0
-2860.2071119225043,0
-2869.8220141375145,0
-2738.571953333807,0
-2692.4542161298573,0
-2587.4660632912783,0
-2493.604730057757,0
-2376.867426475302,0
-2189.251337733801,0
-2058.7536245096053,0
-1976.3714233131739,0
-1915.101846841688,0
-1800.9419843370245,0
-1791.8889019482804,0
-1601.939643099387,0
-1521.0912288616032,0
-1398.3406583310016,0
-1319.6849090107346,0
-1222.1209371977818,0
-1372.6456783744604,0
-1517.2560476046015,0
-1846.948939934432,0
-2175.7212307979635,0
-2459.569776426795,0
-2618.4914142643693,0
-2714.4829633844124,0
-2765.541224914132,0
-2721.662982461453,0
-2689.8450025463912,0
-2592.0840350365374,0
-2467.3768135868168,0
-2270.720056083026,0
-2201.110465089612,0
-2038.5447283009457,0
-1983.0195189967362,0
-1940.531496501061,0
-1753.077306645095,0
-1680.6535822334183,0
-1591.256943513899,0
-1437.8839986508956,0
-1283.531344202061,0
-1108.1955655982088,0
-997.8732376265239,0
-945.5609249170199,0
-931.255182431717,0
-1049.9525559569445,0
-1306.6495825986058,0
-1581.3427912801508,0
-1852.0287032434449,0
-1967.7038325521528,0
-2020.3646865977794,0
-2138.0077666081443,0
-2007.629568158275,0
-1964.2265816835559,0
-1851.7952929950407,0
-1715.3321837969381,0
-1550.8337322062214,0
-1380.2964132740665,0
-1239.7166995091818,0
-1082.0910614028428,0
-937.4159679555089,0
-889.6878872051718,0
-677.9032867572356,0
-511.0586343155616,0
-538.1503982145963,0
-398.1750479529231,0
-268.12905472808836,0
-125.00889197202838,0
60.18896411260544,0
116.4680340153689,0
24.831834380019142,0
-193.7161225338541,0
-459.1723293897159,0
-720.5332843133149,0
-845.7954914321026,0
-1002.9554614148738,0
-1008.0097120114732,0
-978.9547685925425,0
-919.7871646890452,0
-793.503442531334,0
-603.100153588168,0
-443.5738591051062,0
-318.9211306423368,0
-137.1385506119081,0
8.777287185738926,0
153.82977702632513,0
228.02230072692058,0
332.35822711254025,0
385.84091148393276,0
462.4736950864847,0
540.2599045806631,0
693.2028515138901,0
847.3058317940896,0
1031.5721251650525,0
1141.0049946834617,0
1104.607686197902,0
991.3834278299917,0
814.3354294575203,0
592.4668821998345,0
377.7809579056298,0
213.28080864313813,0
156.96956619282025,0
171.8503415427726,0
199.92622438691987,0
289.20028262606047,0
458.67556187167736,0
620.3550849529154,0
766.2418514267371,0
943.3388370913028,0
1136.6489935027137,0
1230.175247495041,0
1374.9205007039748,0
1489.8876290941264,0
1634.0794824901373,0
1653.4988841114957,0
1746.1486301113944,0
1895.0314891193525,0
2094.1502017881776,0
2133.507480345108,0
2273.1060081472688,0
2327.9484392414,0
2223.037397928257,0
1989.3754783314255,0
1739.9652439708104,0
1528.809227340736,0
1368.9099294929918,0
1270.2698196246956,0
1248.8913346711774,0
1254.7768789039496,0
1357.9288235338067,0
1482.3495063192404,0
1655.0412311798789,0
1764.0062678153763,0
1905.2468513298957,0
2064.765181862002,0
2256.5634242201218,0
2410.6437075238287,0
2449.0081248506413,0
2469.658732888779,0
2635.5975515956056,0
2800.8265638622997,0
2832.3477151842426,0
3007.162913337649,0
3088.2740280625026,0
3164.68289075133,0
3109.3912941444964,0
2933.4009920316876,0
2700.713698959669,0
2493.3310899465423,0
2272.2548002026047,0
2152.4864248576437,0
2075.027518694817,0
1999.8795958912478,0
1951.0441297649688,0
1960.5225525289106,0
2035.3162550514583,0
2150.4265866240316,0
2257.8548547350783,0
2326.602324851221,0
2424.670220205236,0
2602.0597215910443,0
2716.771967165611,0
2705.808052257946,0
2833.169029184961,0
2949.8559070745328,0
3013.8696516956697,0
3055.2111852957896,0
3193.88138644523,0
3190.881089888686,0
3111.2110864041765,0
2994.872122668957,0
2795.86490113281,0
2437.190079898524,0
2200.8482726096377,0
2084.8400483453274,0
2052.165931522827,0
2018.8264018070365,0
2000.821894027357,0
2063.15279810193,0
2185.8194589692416,0
2254.822176526982,0
2392.1612055783307,0
2536.8367557852694,0
2696.8489916292656,0
2732.1980323793446,0
2823.8839520675456,0
2937.9067794718308,0
3060.266498105917,0
3072.9630462165387,0
3185.9963167881747,0
3278.36615755493,0
3293.0723710194484,0
3298.1147144793704,0
3157.492900060746,0
2983.2065947589413,0
2572.2554204865105,0
2260.6389541283093,0
1966.3567276036642,0
1738.4082279356785,0
1549.7928973275798,0
1497.5101332462932,0
1475.5592885126478,0
1490.9396713989438,0
1587.6505457332844,0
1709.6911310107857,0
1743.0606025115444,0
1889.7580914257592,0
1979.782684985309,0
2086.13342660228,0
2149.8093160141757,0
2274.8093094357673,0
2351.132319717542,0
2408.7772165110923,0
2576.7428264405826,0
2612.0279332809505,0
2638.6312781424385,0
2649.5515596614823,0
2478.7874341980737,0
2101.337516039395,0
1715.2003776095519,0
1324.3745496857357,0
1136.858521620426,0
901.6507415695827,0
793.7496167269799,0
698.1535135643246,0
721.8607580773297,0
640.8696360375411,0
778.1783932499844,0
894.7852358167092,0
1000.6883304057118,0
1166.885804525536,0
1271.375746805346,0
1357.1562072804431,0
1462.2251976830962,0
1482.5806917388136,0
1586.2206254679174,0
1589.1428974921064,0
1648.3453693460688,0
1793.8258657942856,0
1786.582175152793,0
1677.6120496159301,0
1388.9132055878265,0
996.4833240186124,0
568.3200507452507,0
138.4209968371268,0
-94.21626105408538,0
-241.59418033990517,0
-367.7152521361187,0
-469.5820008997321,0
-609.1969840618384,0
-550.5627916561015,0
-425.6820459431771,0
-247.55740103108766,0
-111.19154249191543,0
163.41281302547594,0
233.25291818637592,0
488.32599536488357,0
565.6292370421957,0
702.1598062082734,0
693.9148367669901,0
798.8914339449469,0
969.0866747032453,0
1095.497608152465,0
1229.1212559708904,0
1175.9546128258796,0
925.9946467982401,0
531.2382998094567,0
127.68248805172877,0
-197.67589757940382,0
-511.83999104957184,0
-694.81295074762,0
-808.597959045158,0
-818.1982218537097,0
-796.6169681794355,0
-783.8574496754719,0
-706.9229401923955,0
-647.8167353264969,0
-583.542151965875,0
-430.102527834772,0
-286.5012210361759,0
-175.74160959243994,0
-185.8270909842708,0
-118.76108168803322,0
27.45298328838448,0
152.8116508711086,0
209.31145038731216,0
283.9488940336408,0
357.7204773458706,0
317.62267966972684,0
175.65196463275035,0
-213.19521938287335,0
-651.9224387667286,0
-1080.533274205402,0
-1386.031320207138,0
-1638.4201846257042,0
-1760.7034881837783,0
-1821.8848639957714,0
-1804.967957090167,0
-1835.956423931409,0
-1645.8539319415427,0
-1476.6641590214517,0
-1329.390793072196,0
-1226.0375315162166,0
-1165.6080808183933,0
-1009.1061560072039,0
-955.535480195849,0
-818.8997841034992,0
-782.2028055771327,0
-621.4482891134113,0
-528.6399853811344,0
-372.78165074389165,0
-297.87704678331966,0
-113.92993982303004,0
-122.94410045298216,0
-399.9233030546389,0
-745.8713253268256,0
-1175.7919478122324,0
-1514.688953425248,0
-1633.5661269804,0
-1795.42725472199,0
-1920.276123854627,0
-1909.11652207477,0
-1866.9522371037688,0
-1739.7870562221065,0
-1607.624765804728,0
-1427.4691508578871,0
-1220.323994557193,0
-1066.1930777873183,0
-926.080178683161,0
-837.9890721726251,0
-748.9235295209402,0
-634.8873178768135,0
-513.8841998201214,0
-466.9179329113492,0
-331.9922692429956,0
-70.11095499277064,0
6.722270021339691,0
-22.496327216091,0
-211.7704724768748,0
-643.1038838503724,0
-963.500271306567,0
-1289.9633362615061,0
-1606.4967711450445,0
-1707.1042589705487,0
-1878.7894729069808,0
-1858.5560758532517,0
-1786.4077200151642,0
-1659.3480464846423,0
-1475.3806848213878,0
-1341.5092526370797,0
-1198.7373551821865,0
-992.0685849352818,0
-849.5065211949081,0
-826.0547296742187,0
-708.7167620983565,0
-627.4961558045468,0
-472.3964333448561,0
-391.4211020917987,0
-253.5736538467784,0
-115.85756445144833,0
-134.27629340184984,0
-230.83328346556814,0
-461.5319603018845,0
-818.3757320849256,0
-1279.3679891298611,0
-1488.512103522177,0
-1740.8114287500944,0
-1876.2692993399698,0
-1839.8890304949468,0
-1900.6739177368313,0
-1795.6272365512903,0
-1727.7522420360458,0
-1532.0521685526014,0
-1352.5302293811164,0
-1229.189616378801,0
-1076.0334996415027,0
-954.0650271685129,0
-782.2873245310586,0
-638.7034945442012,0
-562.3166169421564,0
-429.12974805690175,0
-380.14592050032945,0
-194.36814285003368,0
-155.799399338589,0
-226.44264954629278,0
-329.300828097375,0
-591.3768443600238,0
-941.6735821497253,0
-1211.1938994362868,0
-1408.940628054654,0
-1457.9165734193878,0
-1524.1245142426737,0
-1426.5672022559972,0
-1422.247361935602,0
-1303.1676902314675,0
-1119.3308563002083,0
-954.7395012416147,0
-853.3962378388842,0
-668.3036503027247,0
-465.4642940191247,0
-409.88069530093304,0
-235.55535114312065,0
-179.49072898196522,0
14.310733541910597,0
128.84662881670977,0
353.11457948897555,0
434.11223868924503,0
476.8372902538071,0
365.28744894256386,0
6.460460653038823,0
-242.64589736927667,0
-511.0338163246143,0
-708.705455656155,0
-954.6629428515263,0
-1104.9083732481058,0
-1213.4438098420842,0
-1186.2712831017361,0
-1206.3927907842697,0
-1028.8102977564815,0
-903.5257358195736,0
-608.5410035379964,0
-277.85796607217384,0
-56.47845501477223,0
266.5957317686301,0
530.3628302950948,0
636.8211106158477,0
796.9688769639328,0
858.804467897949,0
996.3262564418355,0
1101.532650220756,0
1185.4220915928815,0
999.9930577772996,0
786.2440609779925,0
305.1736485038408,0
-125.21959711535965,0
-442.9370580169116,0
-802.9800808973124,0
-955.3499769083309,0
-1049.0480215568975,0
-1113.0754546093224,0
-1116.433479999256,0
-970.1232657397007,0
-864.1459438390766,0
-696.5026102213716,0
-535.1943246502921,0
-420.2221106575288,0
-212.5869554749333,0
-152.28980997099484,0
-48.33158859107966,0
76.28683069812138,0
213.56460645992286,0
307.5009338353189,0
392.0950445862239,0
536.3462071347776,0
582.2537265988213,0
420.8169448228928,0
134.03524040534487,0
-235.09197127869456,0
-614.5652380583645,0
-940.3850709519924,0
-1176.5519441562344,0
-1315.0662950393935,0
-1394.92852413884,0
-1489.1389951625663,0
-1409.6980349947214,0
-1371.6059337050922,0
-1319.8629445628465,0
-1155.4692840545397,0
-1087.425131906008,0
-995.7306311083772,0
-947.3858879480943,0
-826.3909720410156,0
-693.7459163706059,0
-611.4507173304003,0
-549.5053347702598,0
-458.90969204678896,0
-258.66367607775686,0
-98.76713740067323,0
-67.21989023532038,0
-137.02171255029012,0
-407.17234613357545,0
-689.6714966671447,0
-1023.5188338054924,0
-1302.7139912582081,0
-1520.256566876599,0
-1701.1461227441494,0
-1723.3821852710246,0
-1708.9642452925877,0
-1689.8917581716664,0
-1611.164143904902,0
-1485.7807872329772,0
-1358.7410377547128,0
-1222.0442100451241,0
-1076.6895837772136,0
-889.6764038476784,0
-753.0038805065325,0
-594.6711894905263,0
-494.67747216029943,0
-397.0218356413634,0
-266.7033529685512,0
-143.72106323455827,0
18.926028257954815,0
88.23894984050152,0
144.21876331945856,0
-53.133436187148526,0
-361.81652041638296,0
-657.8293281306899,0
-991.1706652917029,0
-1306.8393052376393,0
-1535.833988864472,0
-1626.1534248101752,0
-1705.7962896428207,0
-1661.7612280520402,0
-1623.0468530437722,0
-1526.6517461385888,0
-1461.5744575732933,0
-1283.8135065059707,0
-1186.3673812243444,0
-1033.2345393572518,0
-872.4134080894245,0
-702.9023843798099,0
-621.699835182674,0
-528.8040976720363,0
-398.2134794692791,0
-282.92625887384844,0
-109.94068509704468,0
-21.254978498683045,0
179.13266917303773,0
199.2240945388469,0
103.02116234277365,0
-246.4742347963287,0
-649.2601766362185,0
-880.3347155654816,0
-1191.695876860368,0
-1275.3416589445246,0
-1473.2700336515188,0
-1459.4789464898502,0
-1456.9663169105268,0
-1383.7300385776462,0
-1285.7679796411421,0
-1143.0779830121458,0
-1021.6578666409162,0
-955.5054237971485,0
-773.6184233526993,0
-681.994610066626,0
-552.6317048725992,0
-394.5274051685722,0
-283.6793851085609,0
-196.0852958967611,0
-112.74276608354153,0
-17.649401863776653,0
104.19721262285627,0
207.79951498964044,0
266.1599642986369,0
181.28104075467309,0
-58.834754602707925,0
-350.1849002090168,0
-686.7668542864164,0
-882.5780551568174,0
-1111.6159215568784,0
-1251.8778529544006,0
-1279.361229866499,0
-1343.063414179369,0
-1297.9817494693336,0
-1172.113561325393,0
-1057.4561576732156,0
-967.0068291005979,0
-821.7628491838748,0
-726.7214748157955,0
-508.87994653444304,0
-447.2354888533792,0
-370.7853105929533,0
-200.52660521259287,0
-53.45655114403177,0
105.42768787477972,0
242.12896246470459,0
409.6501372695108,0
651.9940906194712,0
684.1637141940064,0
682.1619126839144,0
488.99160345278466,0
260.65571619806656,0
28.157192611555217,0
-184.50101396036837,0
-307.31593885720577,0
-485.28460644485307,0
-529.4040304566741,0
-430.6712143344084,0
-361.0831515694711,0
-268.6368260443247,0
-81.32921237411855,0
86.84272375189758,0
167.88202522887704,0
351.79174319516284,0
447.57493669129474,0
622.2346723190681,0
737.774023900822,0
835.196072139014,0
992.5039042762124,0
1104.7006137557034,0
1272.7892998824002,0
1373.7730674843217,0
1561.6550265745518,0
1618.4382920138287,0
1640.1259831738619,0
1489.721223601415,0
1303.227140683056,0
1091.6468653108418,0
796.9835315488172,0
705.240276300606,0
554.4202389776713,0
436.5265611688278,0
401.56238631064946,0
419.5308593591835,0
470.43512646241237,0
672.2783346341424,0
772.063631429055,0
817.7941646190303,0
981.4730818707438,0
1075.1035304245695,0
1243.6886567748693,0
1315.231606351715,0
1523.735523204222,0
1526.2035496851358,0
1665.6388261372197,0
1755.0444905810425,0
1871.4236784043217,0
2021.7795220531646,0
2153.1151507246695,0
2239.433690061523,0
2162.7382618480615,0
